"operational_day","estimated_avoidable_deaths","BRI_Number.of.Surgical.Outliers","BRI_Number.of.Outliers..excluding.paediatrics..at.1000","Sirona...SG_DtA.P1.Referrals.Received","BRI_Number.of.critical.care.beds.available.at.8am..today.","Sirona...NS_DtA.P2.TOTAL.BOOKED.AND.UN.BOOKED.Waiting.for.capacity..medically.fit.and.ready.to.leave.ACUTE","Sirona...Bristol_Patients.Admitted.to.DtA.P2...YESTERDAY.S.DATA","WGH_Critical.Care.beds...Adult.critical.care.beds.occupied","Sirona...Bristol_DtA.P2.Referrals.Received","Sirona...SG_Patients.Admitted.to.DtA.P2...YESTERDAY.S.DATA","BRI_Resuscitation.Capacity.at.1000","Sirona...SG_DtA.P1.UNBOOKED.Waiting.for.capacity..medically.fit.and.ready.to.leave.acute","Sirona...SG_Delayed.TOC.Docs.to.all.Pathways","NHS.Bristol..North.Somerset..South.Gloucestershire.Integrated.Care.Board_Category.1...BNSSG.Mean.Response..Since.Midnight.","SevernSide.Integrated.Urgent.Care.System_Calls.Answered.in.Last.15.mins","SevernSide_.Severnside..Referred.to.ED","SWASFT_.SWASFT..Number.of.NHS.111.Incidents","Bristol.Royal.Hospital.for.Children_Total.Breaches.Since.Midnight","Sirona...NS_DtA.P3.BOOKED.Waiting.for.capacity..medically.fit.and.ready.to.leave.ACUTE","WGH_Escalation.beds.open","BRI_Number.of.Cardiac.Outliers","Sirona...NS_DtA.P2.referrals.received","Sirona...Bristol_Patients.Admitted.to.DtA.P3...YESTERDAY.S.DATA","Sirona...SG_Closed.TOC.Docs.to.all.pathways","Sirona...SG_Patients.Admitted.to.DtA.P3...YESTERDAY.S.DATA","Sirona...NS_Patients.Admitted.to.DtA.P2...YESTERDAY.S.DATA","Weston_Resuscitation.Capacity","BRI_Number.of.Discharges","SevernSide.Integrated.Urgent.Care.System_Number.of.Home.Visits","BRI_Number.of.empty.beds.on.assessment.units.8am..today....Surgery","Sirona...SG_DtA.P3.BOOKED.Waiting.for.capacity..medically.fit.and.ready.to.leave.ACUTE","Bristol.Royal.Infirmary_Ambulance.Handovers.30mins..Since.Midnight.","BRI_Critical.Care.beds...Neonatal.intensive.care.cots.occupied","Sirona...Bristol_DtA.P3.BOOKED.Waiting.for.capacity..medically.fit.and.ready.to.leave.ACUTE","BRI_Number.of.GP.expected.diverts.to.ED","Bristol.Royal.Hospital.for.Children_4hr.Breach.Performance","Sirona...Bristol_Closed.TOC.Docs.to.all.pathways","Weston_Median.time.to.treatment.since.midnight","NBT_A.E.attends...paediatrics","Weston_A.E.Discharges.in.Last.Hour","Weston_ED.all.type.attendance.variation","Bristol.Royal.Hospital.for.Children_Ambulance.Handovers.15mins..Since.Midnight.","Sirona...SG_DtA.P2.Referrals.Received","SevernSide_.Severnside..HCP.Calls.Answered","Sirona...NS_Patients.Admitted.to.DtA.P3...YESTERDAY.S.DATA","WGH_Number.of.Admissions","Sirona...NS_Delayed.TOC.Docs.to.all.Pathways","Weston_Ambulances.Conveyed.to.Hospital..Last.Hour.","BRI_Critical.Care.beds...Paediatric.intensive.care.beds.occupied","Sirona...Total_NBT.Complex.Discharges","Sirona...NS_DtA.P1.Referrals.Received","Sirona...Bristol_DtA.P1.Referrals.Received","Bristol.Royal.Infirmary_ED.all.type.attendance.variation","Bristol.Royal.Infirmary_No..of.DTAs....8hrs.","North.Bristol.NHS.Trust_Average.Time.to.Triage","Sirona...Other_NBT.Complex.Discharges","Sirona...SG_DtA.P2.BOOKED.Waiting.for.capacity..medically.fit.and.ready.to.leave.ACUTE","Sirona...Bristol_No.of.referrals.received.for.DtA.P3","Bristol.Royal.Hospital.for.Children_Ambulances.Conveyed.to.Hospital..Last.Hour.","NBT_Adult.critical.care.beds.occupied","Weston_Ambulance.Handovers.30mins..Since.Midnight.","Sirona...NS_DtA.P1.BOOKED.AND.UN.BOOKED.Waiting.for.capacity..medically.fit.and.ready.to.leave.ACUTE","Sirona...NS_Closed.TOC.Docs.to.all.pathways","North.Bristol.NHS.Trust_Ambulances.En.Route.to.Hospital","Avon.and.Wiltshire.Mental.Health.Partnership.NHS.Trust_Mason.Section.136.Beds.Available..Capacity.4.","Sirona...Bristol_DtA.P2.BOOKED.Waiting.for.capacity..medically.fit.and.ready.to.leave.ACUTE","Sirona...SG_DtA.P3.BOOKED.AND.UN.BOOKED.Waiting.for.capacity..medically.fit.and.ready.to.leave.ACUTE","Weston_Average.Time.to.Triage","Sirona...SG_No.of.referrals.received.for.DtA.P3","NHS.Bristol..North.Somerset..South.Gloucestershire.Integrated.Care.Board_Proportion.of.Calls.Since.Midnight.that.Received.a.See.Convey","Sirona...NS_No.of.referrals.received.for.DtA.P3","NBT_Of.neonatal.critical.care.beds.occupied..how.many.are.level.3.","SevernSide.Integrated.Urgent.Care.System_IUC.Advice.Longest.Wait..2hr.Call.Back.","Sirona...SG_DtA.P2.UNBOOKED.Waiting.for.capacity..medically.fit.and.ready.to.leave.acute","NBT_Number.of.Discharges","Sirona...Total_BRI.P0.Discharges","Sirona...NS_DtA.P2.BOOKED.Waiting.for.capacity..medically.fit.and.ready.to.leave.ACUTE","North.Bristol.NHS.Trust_4hr.Breach.Performance","Bristol.Royal.Infirmary_Ambulances.En.Route.to.Hospital","SevernSide.Integrated.Urgent.Care.System_Number.of.Treatment.Centre.Appointments","North.Bristol.NHS.Trust_Ambulance.Handovers.30.mins..Last.Hour.","SevernSide_.Severnside..Calls.Answered","Weston_New.Arrivals.in.Last.Hour","Sirona...Bristol_NBT.P0.Discharges","Bristol.Royal.Hospital.for.Children_Average.Time.to.Triage","Sirona...Total_BRI.Complex.Discharges","Sirona...North.Somerset_NBT.Complex.Discharges","Sirona...Bristol_DtA.P1.slots.booked","Bristol.Royal.Infirmary_Median.time.to.treatment.since.midnight","Bristol.Royal.Infirmary_A.E.Discharges.in.Last.Hour","Weston_Total.Breaches.Since.Midnight","North.Bristol.NHS.Trust_ED.all.type.4.hour.performance","Bristol.Royal.Infirmary_ED.all.type.4.hour.performance","Sirona...Other_NBT.P0.Discharges","Sirona...North.Somerset_NBT.P0.Discharges","Sirona...Total_WGH.Complex.Discharges","Sirona...SG_DtA.P1.Slots.Booked","Sirona...NS_DtA.P1.Slots.Booked","Bristol.Royal.Infirmary_..of.beds.occupied.by.patients.with.NCtR","Weston_Majors.and.resuscitation.occupancy..adult.","Sirona...Total_WGH.P0.Discharges","Weston_ED.all.type.4.hour.performance"
2023-10-13,0.34786890085169,0.959786140796849,-0.0556627914348073,-0.418681072385369,-1.69372813948027,0.112340157041939,-0.914432845751828,-0.341922633196041,1.74089524462699,0.085637560020089,0.145666304242322,0.16256508145686,-0.510821645756659,-1.57374295218927,-0.475226790262991,-1.0723465676844,-0.457642740133413,-0.154093002389825,1.43712704420313,-0.00315768263027484,-0.797487589854249,-0.888705193775021,-1.48333331688725,0.304067781678573,0.183689339736573,-1.33854991149474,0.436349974896573,1.28961594968307,0.421181679701813,-0.2621832935402,0.503326679656519,-0.808714442818717,-0.0628776314587602,-0.481319579677562,-0.122738911743056,0.875876771325834,0.3720154030834,2.42936826479211e-17,-0.465653563689635,0.105793310179561,1.64199505211549e-17,1.15702159322881,1.14775875102664,-0.906906683917719,-1.22796923876794,0.202718489016974,-1.32667453695475,-1.60243927943449,-0.520445782609788,4.65672435590244e-17,-0.196061139003711,1.5591986290852,0,-1.03012293371832,-1.41045103635843,6.12804974543885e-18,-0.523739529931893,-0.64514324232575,-0.162858265503472,1.12267636220969,0.225785363308358,0.0847922788541891,-0.735375146468473,-0.796639731087599,1.60634460981836,-0.0111646981592547,-0.691489396234213,-0.441290094274547,0.429849837965461,1.68464110768675,-0.923232340935038,-0.152030794076594,-0.234061805224465,0.926099503599494,-1.31929442087246,-7.34750365230457e-17,2.04739394859625,0.82444957407621,0.0705757653967974,-1.41489151543983,-0.835385211852705,-0.269638154089072,-0.0406316948553953,-2.48030093987156e-17,-0.384224507508303,3.15084069248915e-17,-1.33920164975658e-17,0.934142135477935,-1.1626559672016e-17,-0.668212786015248,-1.43639141719769,0,7.31246838451674e-18,7.64236440627947e-18,2.87055698265908e-17,-2.56511539413306e-17,-1.15216112944453,-0.0560172702551615,2.00948009304998e-16,2.24929001025381e-17,1.84911500996799e-17,6.5902703670128e-17
2023-10-14,0.410702809784631,-0.58756793483193,-0.591777279466562,0.316386983500496,-0.517851992807653,-0.828150198249337,-1.6403538325029,0.880561875961635,-0.570027295904138,-0.74659837167678,-0.48025793312708,0.418529464964031,2.02788081588138,-0.560923413236261,-1.1570580116462,-1.9914870822327,0.891312249966401,-0.0663624818099739,0.717683484050784,-0.569008371687702,1.40893012718711,-1.06006876025444,-1.14374599515965,-0.681510042665374,1.26537600293142,1.25305346974589,-1.26481544457204,0.312201292584722,-1.34696925533893,1.3666489543656,-0.210589507258238,1.13583991664476,-0.0520309626965575,0.327616807134356,-0.820794348174314,0.917325232438709,-0.325196950643502,2.42936826479211e-17,-0.944444760759246,-1.35693936387262,1.64199505211549e-17,1.82282267452406,-0.194958754627124,-0.981795800512432,1.55789350551095,-1.55317319680877,-0.662894180438766,-1.29536435430025,-1.14712214039516,4.65672435590244e-17,-0.267056432545086,0.14545216191612,0,-0.969519475801761,-1.375880941975,6.12804974543885e-18,0.613103408481098,-0.312976167266997,-0.49191245140397,-0.933724318602565,0.704781116497356,-0.145460343508445,-0.0912750257097952,-1.11159407319562,1.18845049965965,-0.506254496097248,-0.702850803696277,1.16637759075741,-0.0524191536163441,0.791048828609227,-0.961016117096461,-0.156816505374606,-0.435472778734626,0.662478142118603,-0.0334559363353507,-7.34750365230457e-17,1.26904605955038,1.91522576787192,-0.477812887972014,-0.694542224766641,-1.19312578217432,-0.692791875520798,-1.8456973770471,-2.48030093987156e-17,-0.380761348338349,3.15084069248915e-17,-1.33920164975658e-17,-0.0839280060877664,-1.1626559672016e-17,-0.54787024822293,-1.39027786039029,0,7.31246838451674e-18,7.64236440627947e-18,2.87055698265908e-17,-2.56511539413306e-17,-0.638134747243935,-0.206123201121116,2.00948009304998e-16,2.24929001025381e-17,1.84911500996799e-17,6.5902703670128e-17
2023-10-15,0.376022478036924,-0.472290806622504,0.182983076831647,-0.801034006107927,0.702023777442882,-0.401160457612062,-0.578868340337206,-0.372289268923173,-0.196324945197684,-0.536151435493456,1.80929327309559,0.703857664375569,2.11523008673162,-0.503901652122429,-1.5654928015198,0.133649388636365,0.53039058971555,-0.647756698461032,0.887031774351447,-1.15371652724561,1.46817111222216,0.703320339671945,-0.0351738089172416,0.214963165853461,-0.306244081648611,-0.245684531424754,-0.572746731089008,-0.679314080306935,-1.53119367271366,2.99324657820826,-0.262406111358163,0.38333714936883,0.337193667967331,-0.338200544670124,-0.602840942147959,-2.81511136341955,-0.554083976217158,2.42936826479211e-17,0.253765275227839,-1.034819533107,1.64199505211549e-17,0.916362182045274,-0.683969115299567,-1.00958107296332,-0.402124906372164,-0.617756792657778,0.767802110125994,-1.41858465123979,-0.0177990134331985,4.65672435590244e-17,0.486980737487451,0.222086162459309,0,-1.08769162548249,-0.000356290825943364,6.12804974543885e-18,0.746856493372484,-0.0244011638136276,1.13101152566186,-0.680532144295076,0.0940728356668954,0.264522380098176,-0.206639539910254,0.326262904764196,0.656913563557045,-0.558695926418881,-0.712244000611255,-0.596391181673706,0.0253210674375116,-0.0448714961489311,0.151755074125149,-1.23157807620643,-1.93736246450578,0.562311093999106,-0.334906959601171,-7.34750365230457e-17,1.43022660214921,0.0369895726515856,-1.42224326674656,-1.34936033958993,-0.421158374096404,-0.562291405274242,-0.812523691534692,-2.48030093987156e-17,0.721372084902055,3.15084069248915e-17,-1.33920164975658e-17,-0.487236778986619,-1.1626559672016e-17,0.163635067207388,-0.931726344543286,0,7.31246838451674e-18,7.64236440627947e-18,2.87055698265908e-17,-2.56511539413306e-17,-0.630090884297461,0.0416436971004688,2.00948009304998e-16,2.24929001025381e-17,1.84911500996799e-17,6.5902703670128e-17
2023-10-16,0.661687066989329,-0.488523831698861,-0.677842923131942,0.0893811870187196,2.06089475192392,-0.375782319004623,-0.0785248665987979,0.694081636618169,0.101742133272184,-0.289306097523026,1.7646814537806,0.858998865385385,-0.262785551471957,1.27802680165513,-0.701540911328785,-1.50377063198523,-0.950449381284721,0.978995138789694,0.939244938395522,-0.818332727570874,0.251699928567158,-0.4036372509878,0.031814042166026,-0.405970428490028,-0.250572843444159,0.0145508577377309,-0.357182719279333,-0.692688318102404,1.15628814134059,0.946915638237577,-0.193266754731437,-0.261702354424613,0.397210195252898,-0.183302767273093,-0.920824733249439,-1.26593687987947,0.149850400644476,2.42936826479211e-17,1.20371870613518,-0.190835331398008,1.64199505211549e-17,2.215079885451,-0.37168102561494,-0.404485826365059,-0.278066754053364,0.126990829819067,-0.176552731014887,-1.09442666733897,-0.311604647404135,4.65672435590244e-17,-0.512407997714004,0.284942832940892,0,-1.26199567549526,0.316252158256504,6.12804974543885e-18,0.852607260100486,0.206914028202837,1.25834549143897,-0.416912903914644,0.495832805999069,0.145189634836688,-0.10182106398229,-0.949668697421794,-0.87232180342643,-0.0406847379305047,-0.682528557410807,-0.407030932100853,-0.418977667642833,0.389971476082298,0.160536380003848,-0.681901709253466,-0.957032950743803,0.509336100752654,-0.637307813041768,-7.34750365230457e-17,1.5281594550069,-0.0307638727091286,-0.121082685451473,-0.208528599412709,0.721237513155517,-1.08120030038633,0.0341091184640758,-2.48030093987156e-17,0.492261041164347,3.15084069248915e-17,-1.33920164975658e-17,1.14029230215073,-1.1626559672016e-17,0.0565649563002579,-1.50218521191583,0,7.31246838451674e-18,7.64236440627947e-18,2.87055698265908e-17,-2.56511539413306e-17,-1.36267908677646,0.426917731481371,2.00948009304998e-16,2.24929001025381e-17,1.84911500996799e-17,6.5902703670128e-17
2023-10-17,1.04840357393859,0.507198944564546,0.308802648005933,-1.01735933781166,0.793457735895855,0.0245617239330852,-0.232408318576036,0.523708547678744,-1.0268827257539,0.605830061803426,1.29253257231758,0.18129705025856,1.48127105027521,-1.1719268691623,-1.01617228964614,0.10060498737501,-1.64118242798065,1.2487556103199,0.877368879079024,-1.1682112276712,-0.782096774335073,0.987282498741118,1.04665633961178,1.27483967850572,0.359313366100845,1.59711327816759,0.484023934204877,-1.10187655553764,-0.94399765044009,-0.418938676346332,3.54106348387851,0.252108162793548,0.337441613760755,-1.26209475363159,1.17662082854247,-3.41871582868409,-0.563553009179137,2.42936826479211e-17,0.520727655683695,-0.751687751759572,1.64199505211549e-17,2.19132603381238,0.385865893867322,0.0398719582367461,0.575651844469635,-0.530102910773568,-0.0200653229084204,-1.21293408384883,-0.611909632415907,4.65672435590244e-17,-0.554145511803611,-1.00369959680833,0,-1.13577200389969,-0.947243057321173,6.12804974543885e-18,1.14411343044049,0.508108574569344,0.480280452158619,0.971681171757887,0.391962325057019,-0.207900184603449,1.00088351373629,-1.35146994317109,1.46855900949202,-0.521586123790691,0.00784829928731769,-0.563052476866713,0.165935943287872,1.94746476415174,-0.00422380118364903,-0.634984891230651,-0.553750686254511,0.322801978077179,-0.522491209430252,-7.34750365230457e-17,2.0940861410015,-0.0914620467616435,-0.961445510001275,-1.54665537403248,-1.15555679930508,-0.987314638476184,-0.26094107542423,-2.48030093987156e-17,0.894701754555437,3.15084069248915e-17,-1.33920164975658e-17,-0.020664460884246,-1.1626559672016e-17,-1.22685253813748,-1.25703141879847,0,7.31246838451674e-18,7.64236440627947e-18,2.87055698265908e-17,-2.56511539413306e-17,0.148569528577916,-0.126225959516012,2.00948009304998e-16,2.24929001025381e-17,1.84911500996799e-17,6.5902703670128e-17
2023-10-18,0.604043697590384,-1.1093625538656,0.746902670126625,-0.335263791459747,0.905145741119567,-0.847928167940199,-1.98573409972866,-0.445896279673321,-1.63325795657837,0.19882310519547,-0.449346382733767,1.18673025406551,1.25213038297925,-0.555476636702203,-0.408529152789343,0.992209640824496,1.19031845649143,0.153979209968213,-0.0875975005590066,-0.864894687174938,-0.701047306657444,-0.988344593929541,0.0319313879909861,0.433638463794744,-0.970345870949647,1.38329162929309,-1.44366083539817,0.885905846771174,-0.600052500736374,-0.110013711281583,1.23806147478122,0.51852909211287,-0.117389565108175,0.176867635245547,0.287304813080391,-2.11802851324355,-0.160812086382854,2.42936826479211e-17,1.32954085386021,0.117959009710031,1.64199505211549e-17,2.55965158705927,-1.96903570458846,0.36083785088703,0.31677250535224,-1.51525634177684,-0.908122305479403,-0.58834655335309,-0.168925780748667,4.65672435590244e-17,-0.0207081685743249,-2.51453902512587,0,1.86248906002316,0.55909987483535,6.12804974543885e-18,1.46835799838385,-0.490559000067591,1.21969225787417,0.287036613934976,-0.279316253900382,-0.501113427853168,-1.29508790943782,-0.600083341446111,0.965056028744128,-0.630073775455022,0.249432379786104,0.2627441631142,0.657797786753737,1.3676310268377,1.23734748294802,-0.65152310101317,-0.716052388451403,-0.580087865957559,-1.17428526841094,-7.34750365230457e-17,-0.655984619589507,-0.0190629012119869,-0.431624568368603,0.322818610162765,-1.18146332297696,0.176761054887671,-0.718572494626432,-2.48030093987156e-17,2.07194839333494,3.15084069248915e-17,-1.33920164975658e-17,-1.37305716053268,-1.1626559672016e-17,-1.02647471310408,-1.03397493337193,0,7.31246838451674e-18,7.64236440627947e-18,2.87055698265908e-17,-2.56511539413306e-17,-1.2808684486315,-0.96311343732338,2.00948009304998e-16,2.24929001025381e-17,1.84911500996799e-17,6.5902703670128e-17
2023-10-19,0.634883716760607,-0.443736994589671,0.201406856053849,-0.444928932922183,0.885080064252943,-0.453335569257289,-0.730244805783033,0.651101464520784,-2.12842689779311,2.83592270670774,0.854990964206955,1.84592411065161,-0.505193437384017,-0.822018919199825,-0.370419577902406,0.654984556210768,-1.42898971007579,1.20974923909587,-0.258582317843657,-0.671239277146989,-0.852953695037529,0.182930431271674,0.262932458685786,0.40961778589819,1.4466026700592,-1.1578908734989,0.0492390647677276,0.315026496662165,0.587809568053663,0.662953924250934,0.529681834381299,0.956172272704516,0.266475642000617,0.611544433163689,1.19864918805324,-2.08563215462214,-0.874679439805782,2.42936826479211e-17,-0.0936435718200788,0.258475849731235,1.64199505211549e-17,1.72773979969023,-0.111584818883124,-0.302245338263544,0.370811476161256,-0.802201411982693,-0.740056828911916,-0.302158754528904,-0.136756962974509,4.65672435590244e-17,-0.816870190512228,-1.090114926802,0,-0.20477843189079,-0.820638715978161,6.12804974543885e-18,-0.374354901295651,-1.70375538605702,0.78464017182868,0.441837408027565,1.48064652337972,-0.865263214058836,-1.58897105577708,-0.412061611909758,0.0868709322018359,-0.549914302242562,0.324925121522187,-0.258044565397597,-0.957043064098595,1.8218405143263,1.10179716157324,-0.633263205097654,-0.238446792918358,-0.196172815465204,0.0547438726478569,-7.34750365230457e-17,-0.49573026006731,0.94152999504529,-1.31926633878024,-0.812638810161262,-0.599335276340604,-0.433043402564873,-0.687501830169217,-2.48030093987156e-17,0.226600637758848,3.15084069248915e-17,-1.33920164975658e-17,0.20784393141449,-1.1626559672016e-17,-0.115083358057613,-0.0540664113432727,0,7.31246838451674e-18,7.64236440627947e-18,2.87055698265908e-17,-2.56511539413306e-17,-1.91308967961741,-0.965719887300567,2.00948009304998e-16,2.24929001025381e-17,1.84911500996799e-17,6.5902703670128e-17
2023-10-20,0.396336701207407,-1.30890575321907,0.620856429046003,0.489911485617192,0.937103560381705,-1.58126336323239,-0.914432845751828,1.95948377097808,0.07260185235616,1.87572540640898,0.844435117686795,2.5300783977919,-0.510821645756659,-1.08075603775552,-0.251249578926327,-0.384941633900863,0.397427750260121,2.01921514847659,0.569163440004184,-0.440492580883206,-0.797487589854249,-0.888705193775021,-1.48333331688725,-0.545475757713054,0.183689339736573,1.14242360465586,0.318286465899198,-0.170642712957668,-0.738278568356263,-0.693952776358703,-1.02821550776401,-0.901548405277531,-0.49652432530394,0.937719046659258,-0.122738911743056,-2.41950127781388,-0.263816889326075,2.42936826479211e-17,-0.910345901056991,0.191238012227322,1.64199505211549e-17,1.33410269283868,1.14775875102664,0.037544939748848,-1.22796923876794,-0.461580003634559,-1.32667453695475,-0.306297110042587,0.392087260289329,4.65672435590244e-17,-0.196061139003711,-0.0715545825540007,0,-1.03012293371832,-0.415547265733182,6.12804974543885e-18,-1.46959506321986,-1.81760218284386,0.776020012315995,-0.313459212168232,1.22357692418614,-0.543415234875402,0.84403107435928,-1.60916713616119,-1.2475063359561,-0.460355600509075,0.555267130161954,-1.35244048334802,-0.377329760158859,2.80202247422396,0.120673280884939,-0.152030794076594,-0.740112735384261,0.0138136831440328,-1.03963783074801,-7.34750365230457e-17,-0.687955035644967,-0.345406511130369,-0.0499960722965191,0.124977677074338,-0.496912572334045,0.0783966695004858,-0.804997859091815,-2.48030093987156e-17,-0.0979676672987102,3.15084069248915e-17,-1.33920164975658e-17,0.409481851027546,-1.1626559672016e-17,0.667214783160262,-1.3524554155176,0,7.31246838451674e-18,7.64236440627947e-18,2.87055698265908e-17,-2.56511539413306e-17,-3.09522946641759,-0.0560172702551615,2.00948009304998e-16,2.24929001025381e-17,1.84911500996799e-17,6.5902703670128e-17
2023-10-21,0.69285493655181,0.168662696506711,-0.479024076053094,0.0135227974996423,-1.83326784273864,-1.25155107831792,-0.909168573012166,2.0312650780487,1.09826609636669,0.148445551517668,0.917279693761865,2.07578878639856,0.271904520566336,-1.53768475295642,-0.17473798574894,-1.30408214844917,1.27134357903019,1.36471325423108,-0.150280120148161,-0.131673473434771,-0.724373534448812,-0.440105026963457,1.19976670396442,-0.681510042665374,-1.2649376096301,-1.22792004640471,-0.143212109096968,-0.543812406204679,-0.767239131309893,-0.360428976908408,-0.210589507258238,-0.726828620432081,-0.0520309626965575,0.800629682579963,-0.318737631765751,-2.25047979656076,-1.59686153546245,2.42936826479211e-17,-1.83382943549396,0.864666304695539,1.64199505211549e-17,2.45525517313075,0.444908070885237,-2.63458614192892,-1.34043432050461,-0.815063760529287,0.370460423686688,-0.375521524409221,1.13421046685264,4.65672435590244e-17,-1.57908483475879,-1.01937156068331,0,-0.969519475801761,0.628293440728581,6.12804974543885e-18,-0.332752124806873,-0.312976167266997,3.01323311912204,0.502411255775353,1.44111927372267,-0.863411787770835,0.698428084704081,-0.177187557360995,0.0658933736461758,-0.057063593747427,0.543905722699891,0.939746936635609,0.754760444507976,-0.126630336248992,0.082889504723516,-0.681655447703172,-0.33513509430639,-0.249807678336858,-0.359721958147212,-7.34750365230457e-17,0.58520881349007,1.18285432518046,0.908763245501143,-0.694542224766641,-0.414638711281393,-0.427186352255083,0.122967698456218,-2.48030093987156e-17,1.96350507964218,3.15084069248915e-17,-1.33920164975658e-17,-0.0839280060877664,-1.1626559672016e-17,-0.236270482081979,-0.635956557847486,0,7.31246838451674e-18,7.64236440627947e-18,2.87055698265908e-17,-2.56511539413306e-17,0.00955469841375112,-0.82178963937282,2.00948009304998e-16,2.24929001025381e-17,1.84911500996799e-17,6.5902703670128e-17
2023-10-22,0.856392209787346,-0.472290806622504,-0.606289347062632,0.107558551894635,-1.92880792241909,-1.24796221774923,-0.578868340337206,1.92911713525095,0.359772852225926,-0.536151435493456,-0.985781980682297,2.5978683174436,0.359253791416569,-1.49782253780731,-0.074975030987746,-0.324620567219324,1.52797282850801,1.82488154153134,0.0190681701525018,0.595623065766112,-0.665132549413769,0.703320339671945,-0.0351738089172416,1.06450670524509,-0.306244081648611,-0.245684531424754,0.312729586391311,-0.679314080306935,-0.95146354868462,-0.460909284339754,-0.262406111358163,0.625903309341859,-0.0964530258778488,0.134812330775483,-1.10489765855652,-2.42367483449715,-0.554083976217158,2.42936826479211e-17,-1.30265790555791,1.16431707596074,1.64199505211549e-17,1.53192981402245,-0.683969115299567,-0.950552846484157,-0.402124906372164,-0.101080187262142,-0.26555249399946,-0.665985972238037,1.35100055091548,4.65672435590244e-17,0.158973636934025,1.38690988505874,0,-0.652328510625229,1.68774757991004,6.12804974543885e-18,0.273928726728499,1.14805777670448,-0.496377489225213,0.276891571956869,1.64145012258966,-0.632916925229811,-0.206639539910254,-0.689396351577789,1.78048701825491,-0.558695926418881,0.534512525784913,-0.309630992512718,1.63968026368615,-1.06715657617233,0.151755074125149,-0.181900191549295,0.161003892449928,-0.532431890547448,-0.428125822975989,-7.34750365230457e-17,-0.621285136031706,1.00887001266936,-0.759098159433311,0.767959800117049,0.137321481109389,-0.232574203978872,-0.198389057498007,-2.48030093987156e-17,3.15040455623562,3.15084069248915e-17,-1.33920164975658e-17,-0.487236778986619,-1.1626559672016e-17,0.757158431285392,-0.729937490185464,0,7.31246838451674e-18,7.64236440627947e-18,2.87055698265908e-17,-2.56511539413306e-17,-0.630090884297461,-0.574022741151236,2.00948009304998e-16,2.24929001025381e-17,1.84911500996799e-17,6.5902703670128e-17
2023-10-23,1.34723794535623,-1.2447544630375,-0.790596126545411,-0.213482998982134,0.745478901992936,0.471019441132542,-0.0785248665987979,-0.456621565468891,-0.454355664151426,-0.289306097523026,-1.03039379999729,2.04275552355291,0.615202596185568,0.447995353529632,-0.953439599189365,1.2458491031489,-0.23789063929011,1.76982951089352,0.0712813341965775,-0.162330380191478,-0.814951902250805,2.69618141546711,0.031814042166026,-0.405970428490028,-0.250572843444159,0.0145508577377309,-0.534277982775397,0.314386621649832,-0.00317210671749101,0.0833766726005724,-0.193266754731437,2.01871901371689,0.830856889098078,-0.183302767273093,-0.418768016840876,-0.814044099330245,0.149850400644476,2.42936826479211e-17,-1.90912765543632,0.878589376806114,1.64199505211549e-17,0.191295889909583,-0.37168102561494,-0.581570505802541,-0.278066754053364,0.496045547958807,1.37347917517329,-0.467261101504178,0.600928395494982,4.65672435590244e-17,0.471613303946273,-0.180986656098879,0,-1.1842522621279,-0.352221851563946,6.12804974543885e-18,-0.566176039831471,-0.379315442056218,-0.369043523448107,-0.177556974851658,2.00585960668577,-0.483017878892904,-0.10182106398229,0.756638853232741,0.946994918043689,-0.939066542630146,0.564227968985361,0.312858030470825,-0.418977667642833,0.891604387442618,0.160536380003848,-0.681901709253466,-0.5644072290681,-0.5854068837939,0.621146842518268,-7.34750365230457e-17,-0.523352283174016,-0.126494606109591,-1.08565738699802,3.25617708374416,0.179681289925658,-0.87054764400318,2.22559265689738,-2.48030093987156e-17,-0.158353629122913,3.15084069248915e-17,-1.33920164975658e-17,1.14029230215073,-1.1626559672016e-17,0.752931592946953,-1.36533706774017,0,7.31246838451674e-18,7.64236440627947e-18,2.87055698265908e-17,-2.56511539413306e-17,-1.36267908677646,-2.65141445977715,2.00948009304998e-16,2.24929001025381e-17,1.84911500996799e-17,6.5902703670128e-17
